,Unnamed: 0,timestamp,UTC time,x,y,z,x_mean,y_mean,z_mean,x_sd,y_sd,z_sd,magnitude,m_mean,m_sd,hor_magnitude,m_hor_mean,m_hor_sd,x_E,y_E,z_E
1473,22059,1565110078517,2019-08-06 16:47:58.517,0.084014892578125,-0.996551513671875,0.0728302001953125,0.08246612548828125,-0.9984130859375,0.0705718994140625,0.0029126173320494415,0.0015097207627737714,0.0016264752606020311,1.0027350894613734,1.0042997873222672,0.0015223706771804524,1.0000867070292552,1.0018161273462154,0.0015794347945931448,0.027228097431361675,3.98732159845531,0.019929508212953806
1483,22069,1565110079520,2019-08-06 16:47:59.520,0.0795440673828125,-0.9989013671875,0.08233642578125,0.07727432250976562,-0.9988059997558594,0.07774734497070312,0.0032064128446392002,0.0008007957298157193,0.004547227947819303,1.005440444300551,1.00481469209676,0.000840629518143865,1.0020634710560294,1.0017947124736966,0.0006238538708833171,0.023916126927360892,3.990455624414608,0.024240630446001887
1493,22079,1565110080522,2019-08-06 16:48:00.522,0.0656585693359375,-0.999481201171875,0.09228515625,0.09679794311523438,-0.9951515197753906,0.096038818359375,0.02210631997227871,0.003367744723393125,0.005595559744706702,1.0058778600244183,1.0046458218175935,0.002613419471581113,1.0016355221452642,1.0000337589409762,0.0022784194587309684,0.038945435313507915,3.9613402143586427,0.03698774939402938
1503,22089,1565110081524,2019-08-06 16:48:01.524,0.062255859375,-1.001129150390625,0.0453338623046875,0.07088470458984375,-1.0017166137695312,0.0610809326171875,0.00857298194729864,0.0016365362490799137,0.01499535062213934,1.0040869120050488,1.0061873098156568,0.0024683732802071776,1.0030629929313386,1.0042487206314445,0.001808667858531249,0.020319053437560797,4.013752731960267,0.015598102938383818
1513,22099,1565110082526,2019-08-06 16:48:02.526,0.0811004638671875,-1.0048675537109375,0.0691070556640625,0.08126449584960938,-1.0004997253417969,0.0573272705078125,0.004966313920021521,0.003882622289361999,0.008857014025272789,1.0105008020199848,1.0054671226631808,0.004402904712812933,1.0081349541308826,1.003803694914112,0.003926838223646869,0.026489665964618325,4.004044025903568,0.013381003867834806
1523,22109,1565110083529,2019-08-06 16:48:03.529,0.2339324951171875,-0.8811492919921875,0.3631134033203125,0.2520866394042969,-0.8722915649414062,0.2945404052734375,0.017690332997551336,0.04822930548178908,0.04776875636210984,0.9813255477775692,0.9553727019361984,0.05351572569818513,0.9116734541764865,0.9080628816628736,0.049548781644146056,0.2551295387092978,3.0505484947934747,0.3538617636077106
1533,22119,1565110084531,2019-08-06 16:48:04.531,0.253021240234375,-0.9739990234375,-0.067626953125,0.17171859741210938,-0.9786109924316406,-0.048107147216796875,0.0642403577625313,0.009610044427335115,0.022581280393091614,1.0085966738275096,0.9964727326184001,0.0096581588473588,1.00632690795136,0.9951193810880681,0.009560402895284844,0.13032957748509943,3.8309949568938464,0.010786933125928044
1543,22129,1565110085533,2019-08-06 16:48:05.533,0.632720947265625,-1.33135986328125,0.0979156494140625,0.4824714660644531,-0.9467887878417969,0.19901275634765625,0.20137399769824232,0.2702746222163469,0.12046120744263882,1.477309160962984,1.0923403641575282,0.3091265135116214,1.4740606780811225,1.0687969840019753,0.3099690847164732,1.052769323112443,3.804781149374321,0.20195701625198126
1553,22139,1565110086536,2019-08-06 16:48:06.536,-0.046600341796875,-0.689239501953125,0.0776824951171875,0.19806671142578125,-1.0410804748535156,-0.03452301025390625,0.4491855240192553,0.3012145749090342,0.2348936926027173,0.6951670683769544,1.1412154387792282,0.3319695052021872,0.6908130593063346,1.1256770160631635,0.31686721540300733,0.7622245936654508,4.607584880897775,0.17029249342158437
1563,22149,1565110087538,2019-08-06 16:48:07.538,0.2424774169921875,-0.9918975830078124,0.0259857177734375,0.2751617431640625,-0.8043556213378906,0.07479476928710938,0.07998144023431653,0.13002760864622911,0.0749039240879281,1.0214359355613762,0.8593647591564906,0.12369060561771851,1.0211053388010187,0.8534217485420821,0.12570561874732528,0.32204703195020556,2.638673399342224,0.03920882358215749
1573,22159,1565110088540,2019-08-06 16:48:08.540,0.426422119140625,-0.688018798828125,-0.099853515625,0.34127044677734375,-0.7802238464355469,0.01908111572265625,0.10736560395300881,0.07855751730783689,0.1020203325182186,0.8155834818189671,0.8618758462406664,0.07145148981994866,0.8094477693052698,0.8568239989187408,0.07608237286442665,0.5004441901110113,2.4535108527634293,0.03268080065026879
1583,22169,1565110089542,2019-08-06 16:48:09.542,-0.01971435546875,-0.8910675048828125,0.1000518798828125,0.1848602294921875,-1.2008819580078125,0.033512115478515625,0.17938451818626303,0.4291876759530259,0.3950269604435414,0.896883678487748,1.2693933113048133,0.440264828088936,0.8912855625834121,1.2262183433802787,0.4242090770527622,0.23322963388636708,6.3210760918445885,0.4726311459671706
1593,22179,1565110090545,2019-08-06 16:48:10.545,0.54827880859375,-1.175323486328125,-0.0127410888671875,0.3062248229980469,-0.9935874938964844,0.11390304565429688,0.1944163870686089,0.314149057575221,0.1529195270876934,1.296980063383012,1.0657648140716338,0.3225168169663207,1.2969174798218583,1.050797633535284,0.3249196927580482,0.48848776356317103,4.244933323236182,0.12204876053147018
1603,22189,1565110091547,2019-08-06 16:48:11.547,0.1506500244140625,-0.6648712158203125,0.3829193115234375,0.21169662475585938,-0.702545166015625,0.28675079345703125,0.20333639226021416,0.29000176967063657,0.272375202277109,0.781905596999997,0.8054292798347901,0.4026927500245405,0.6817251377808642,0.7397728803186616,0.3370584378454345,0.3032989089842886,2.226581920403987,0.5514688226394355
1613,22199,1565110092549,2019-08-06 16:48:12.549,0.1411590576171875,-0.5714111328125,0.2263946533203125,0.2047576904296875,-0.9625625610351562,0.29149627685546875,0.16697943417517494,0.4907646073491568,0.24882933728253673,0.6306275456253568,1.0419333397562258,0.5363872275251326,0.5885886188582286,0.9898345041498484,0.5036256196013191,0.2513492414727807,4.42865643510595,0.525628434959799
1623,22209,1565110093552,2019-08-06 16:48:13.552,0.0935821533203125,-1.1941986083984375,0.1511383056640625,0.3407440185546875,-1.0047225952148438,0.16455841064453125,0.1691195112673424,0.23850494659620608,0.2351486961087735,1.2073569162264466,1.1058094829305003,0.21733087963977563,1.1978597312376902,1.0789193403144097,0.1848298337866194,0.5502301719971001,4.208523801993579,0.27420260990038514
1633,22219,1565110094554,2019-08-06 16:48:14.554,0.2587127685546875,-0.9895477294921876,0.07861328125,0.14339828491210938,-0.9462776184082031,-0.007892608642578125,0.13240678222919602,0.04643237957714645,0.11543589173975248,1.0258250599128813,0.9690531354895505,0.048475950071802686,1.0228083914186348,0.9636213318890948,0.05420909314175833,0.13484694040380418,3.5882332220207904,0.0402255083899945
1643,22229,1565110095556,2019-08-06 16:48:15.556,0.6605072021484375,-1.4471282958984375,-0.050140380859375,0.2849464416503906,-1.0607986450195312,0.2654228210449219,0.7570378812814057,0.40269254379095937,0.5455232911542235,1.5915288645427061,1.3742359996575089,0.4662766072407689,1.5907388437074994,1.243986071533793,0.5297013279252384,2.044096959521994,4.987658915575594,1.174584079300985
1653,22239,1565110096559,2019-08-06 16:48:16.559,0.317352294921875,-0.6565704345703125,0.1135101318359375,0.16004562377929688,-0.650299072265625,0.16506576538085938,0.17924872474842138,0.1885681020639287,0.10638613132955854,0.7380255853786112,0.712393363188678,0.19148688588807117,0.7292442763875694,0.6865492220891426,0.19294101537059488,0.19884872273541987,1.7982293209061027,0.14294085442088544
1663,22249,1565110097561,2019-08-06 16:48:17.561,0.12457275390625,-0.4289703369140625,0.2007293701171875,0.23125076293945312,-1.0139541625976562,0.26361083984375,0.1576914732455054,0.627283310608906,0.14128444997461642,0.4897205335654145,1.0869396609016257,0.6307318435827378,0.4466921993587435,1.047616631550515,0.6301772945079857,0.28850746364332736,5.292865230701863,0.337846586946398
1673,22259,1565110098563,2019-08-06 16:48:18.563,0.0072784423828125,-0.7443695068359375,0.1629638671875,0.29248809814453125,-1.0796318054199219,0.15923690795898438,0.22117104640138938,0.6020915795934316,0.10548646093456182,0.7620342252414926,1.1573738340511324,0.5818534128211108,0.7444050902772608,1.1449739618571062,0.5759188901080057,0.4889470455236733,5.74996215174906,0.13480775174684823
1683,22269,1565110099565,2019-08-06 16:48:19.565,0.4226226806640625,-1.929962158203125,0.498443603515625,0.3258018493652344,-1.05914306640625,0.15967559814453125,0.12104166829447104,0.5861337486741804,0.24152017939746032,2.0375990499098156,1.1369384208355715,0.6035451868505806,1.9756932611890294,1.1168969809394649,0.5763389127163732,0.46854063658975065,5.517794454470277,0.276981177739799
1693,22279,1565110100568,2019-08-06 16:48:20.568,0.3486328125,-0.772064208984375,-0.0603179931640625,0.3376197814941406,-0.933349609375,0.08512496948242188,0.2338217611157312,0.3461615121790931,0.1438831355164313,0.8492739493506608,1.015651127876062,0.3781176729161606,0.8471292585823776,1.0034397670548527,0.38142286320837304,0.6199663153383881,3.844049350824207,0.09109211177565157
1703,22289,1565110101570,2019-08-06 16:48:21.570,0.443328857421875,-0.7201995849609375,0.03900146484375,0.5124168395996094,-1.2279052734375,0.1893768310546875,0.42589378517095955,0.430952856723781,0.29358405375384966,0.8466103190139193,1.3906917149905371,0.5318340897009172,0.845711486265199,1.3632899641991791,0.4994560538277656,1.5944406187627465,6.588166536297649,0.4020291264168918
1713,22299,1565110102572,2019-08-06 16:48:22.572,0.6270599365234375,-1.1291046142578125,-0.4046173095703125,0.3756370544433594,-0.986236572265625,0.06720733642578125,0.3472221174846364,0.1446696072408372,0.44778630253160645,1.3534387910559453,1.1655738706720675,0.147077990057939,1.291542254024645,1.093306592015728,0.18098191289882457,0.9261023832950741,3.9534381916746497,0.619605022482574
1723,22309,1565110103575,2019-08-06 16:48:23.575,0.4694671630859375,-0.980133056640625,0.22943115234375,0.21818923950195312,-0.8805770874023438,0.16678619384765625,0.22211682299459357,0.17447386614674448,0.22484776744612403,1.1107199825344973,0.9577909147819402,0.20404867973103477,1.086765948093541,0.9226512197665211,0.20516672090388963,0.33843382610939443,3.1929874173365533,0.26294009340927005
1733,22319,1565110104577,2019-08-06 16:48:24.577,0.2601776123046875,-1.0723876953125,0.0916290283203125,0.2219390869140625,-1.1065788269042969,-0.04903411865234375,0.22351670096659879,0.031574411573464634,0.09577993510602936,1.107295641566943,1.148733659406389,0.047424666950806944,1.1034979651101418,1.1446812880425548,0.04755209867473703,0.3469069800339639,4.90105763101019,0.03713876707479358
1743,22329,1565110105579,2019-08-06 16:48:25.579,0.3214569091796875,-0.7711639404296875,0.1526031494140625,0.22285842895507812,-0.9138145446777344,0.12995529174804688,0.12828824000453656,0.21557742593147966,0.07605175831705702,0.849303296054767,0.9601128319881392,0.20438902744294357,0.8354809198769296,0.9487030709085612,0.20618441257151562,0.24803713499568403,3.4796489679720253,0.0849051212426275
1753,22339,1565110106582,2019-08-06 16:48:26.582,-0.2293853759765625,-1.56866455078125,0.2567138671875,0.16315841674804688,-1.0453567504882812,0.31584930419921875,0.39236103020325674,0.5141106560116647,0.19054783575341863,1.605997550806355,1.1454022966687523,0.5751867328837841,1.5853473195453576,1.0960507176807468,0.555886004505538,0.568324209889397,5.164012243039906,0.5079685649834573
1763,22349,1565110107584,2019-08-06 16:48:27.584,0.569488525390625,-0.8582916259765625,-0.172271728515625,0.296783447265625,-0.7288246154785156,0.14824676513671875,0.19620188751060078,0.2811268986779568,0.2288377827952982,1.0443463238882211,0.8349806725955051,0.3086979061736461,1.0300396573788215,0.7946892484095027,0.3180783310818727,0.46780720027163625,2.3618382799904794,0.24500860599800944
1773,22359,1565110108586,2019-08-06 16:48:28.586,0.2360687255859375,-0.504791259765625,0.2497406005859375,0.271697998046875,-0.9121208190917969,0.2705802917480469,0.17763398814816106,0.5206602103935803,0.30413705782982153,0.6106660517144867,1.0065413335581466,0.5913009472547077,0.5572635454930955,0.9547992259009521,0.5429834807882539,0.3899407098069787,4.141118718544021,0.5703528269659728
1783,22369,1565110109588,2019-08-06 16:48:29.588,0.0628509521484375,-0.4977569580078125,0.058685302734375,0.3140869140625,-1.0734443664550781,0.11420059204101562,0.27855811110467366,0.4313258574677787,0.378226576032017,0.5051298805140928,1.1696676681400213,0.5175219007789854,0.5017093096915348,1.1322354901517773,0.4714568269199961,0.627386222127825,5.167257217457518,0.48133312934078276
1793,22379,1565110110591,2019-08-06 16:48:30.591,0.0221405029296875,-1.79583740234375,-0.1755828857421875,0.3630790710449219,-1.0964927673339844,-0.02878570556640625,0.24537768503171353,0.5145751100992779,0.20854576581514653,1.8045363746104652,1.209935520447561,0.44328210786406225,1.7959738799678373,1.196240350871119,0.44253834150761284,0.707936272257939,5.603548187064007,0.13378847669810057
1803,22389,1565110111593,2019-08-06 16:48:31.593,0.496124267578125,-0.79815673828125,-0.074462890625,0.3647270202636719,-0.8033523559570312,-0.059505462646484375,0.3248138845576355,0.10880436120537679,0.12974167649634039,0.9427291179463619,0.939067235895772,0.031111565118431325,0.939783734560082,0.9305439976741994,0.025703747812310548,0.8486153760459274,2.617015198338777,0.06466230819933116
1813,22399,1565110112595,2019-08-06 16:48:32.595,-0.1011962890625,-0.9389801025390624,-0.0229034423828125,0.21329116821289062,-1.0874710083007812,-0.09375762939453125,0.43194264572976465,0.35752585174164886,0.07845071357951464,0.9446951304824599,1.1601214913621596,0.4185852496608494,0.9444174510693294,1.1537357350244593,0.4207605145568752,0.7416958373505622,5.113846979569644,0.053625515662133694
1823,22409,1565110113598,2019-08-06 16:48:33.598,0.4640045166015625,-2.91943359375,1.5338287353515625,0.33382415771484375,-1.3331451416015625,0.5254936218261719,0.36363033441305204,1.0676547467830015,0.6966360618098434,3.33031879692213,1.5353719843327573,1.2250456121802795,2.95607724860882,1.411573580414058,1.0647439897315725,0.8424353334121406,10.528763849288225,2.560479594161734
1833,22419,1565110114600,2019-08-06 16:48:34.600,-0.041717529296875,-0.4784698486328125,0.2222900390625,-0.18956756591796875,-0.8414764404296875,-0.024250030517578125,0.35960241014677574,0.5483760398598906,0.3261076294694978,0.5292320944233729,0.916767294740741,0.6391937874913292,0.48028506982972324,0.882289960680313,0.6197908442755558,0.5316851283423603,3.7344792424701154,0.32139081391505897
1843,22429,1565110115602,2019-08-06 16:48:35.602,0.062469482421875,-0.7453460693359375,0.2339324951171875,0.2529716491699219,-0.96759033203125,0.19441604614257812,0.19655527357210398,0.35802375058549357,0.18724860798374465,0.7836884658972225,1.0476585201560646,0.3499384653037062,0.7479593567224018,1.0191004746973242,0.3401395097309652,0.37188054784201086,4.1294672205112875,0.25637651956640184
1853,22439,1565110116605,2019-08-06 16:48:36.605,0.3307037353515625,-1.96575927734375,0.0861358642578125,0.355133056640625,-1.0702247619628906,0.08042144775390625,0.09112335819209089,0.6120850495599872,0.05252022662612345,1.9952428133312343,1.1463223024851348,0.5810287181684937,1.993382677018765,1.142028654146094,0.5825058086966393,0.5293883509002626,5.705468488158658,0.0341455596499145
1863,22449,1565110117607,2019-08-06 16:48:37.607,0.424713134765625,-1.013275146484375,0.0241546630859375,0.2800025939941406,-0.8238983154296875,0.06779098510742188,0.13410787024043166,0.1815658205084932,0.11269088378787394,1.0989500521289266,0.8874226639207142,0.17136412509704205,1.0986845631596793,0.8786821558957504,0.17641185428699757,0.3675605731550604,2.8141321782022715,0.0564801765140146
1873,22459,1565110118609,2019-08-06 16:48:38.609,0.3639373779296875,-0.70458984375,0.0475616455078125,0.3997154235839844,-1.0806083679199219,0.12017059326171875,0.29797509044080944,0.3907305762301388,0.27537021310498055,0.7944553940237277,1.1961071813338169,0.4460518144915444,0.793030430040352,1.1738488888902545,0.4173891933018169,0.9054571429733187,5.128868928877637,0.28525014873594046
1883,22469,1565110119611,2019-08-06 16:48:39.611,-0.0155029296875,-0.8526458740234375,0.1174468994140625,0.2650260925292969,-1.318603515625,0.2637290954589844,0.27487425476421196,0.49245652741269264,0.25115919313969187,0.860836280311224,1.4020404281658156,0.5146551019039014,0.8527868006237475,1.3597112043089827,0.5147056990931631,0.5076228866819292,7.682401219848543,0.467454964062199
1893,22479,1565110120614,2019-08-06 16:48:40.614,0.456085205078125,-1.3477935791015625,-0.3544464111328125,0.2633552551269531,-1.3472785949707031,0.078338623046875,0.20835919109512013,0.6873299484084884,0.4176209577750558,1.4663538128717386,1.4566755201538026,0.6179875164480598,1.422870776338651,1.3942602643135138,0.6607378966936862,0.4076646191533655,8.677905823802574,0.5477695525623858
1903,22489,1565110121616,2019-08-06 16:48:41.616,0.6196746826171875,-0.71868896484375,-0.0415496826171875,0.24885177612304688,-0.8300628662109375,0.1020660400390625,0.2984490063183325,0.10709021477267655,0.18102966337643567,0.9498615249553389,0.9232772433162708,0.10888571204991253,0.9489523383526135,0.9046822202100477,0.1025458686447192,0.5149242540355772,2.7904223897494376,0.13998512318357825
1913,22499,1565110122618,2019-08-06 16:48:42.618,-0.17333984375,-1.0507965087890625,0.3209228515625,0.054965972900390625,-1.10333251953125,0.10042190551757812,0.20300218738191825,0.2615635447863923,0.16169556661138798,1.1123000858444465,1.1340421209965275,0.24826077143245465,1.0649976546051905,1.1206929187372014,0.2493466683332166,0.13571469695307314,5.074617058504373,0.11877460521645844
1923,22509,1565110123621,2019-08-06 16:48:43.621,0.2176361083984375,-0.9445648193359376,0.028289794921875,0.17483901977539062,-0.9476280212402344,-0.052459716796875,0.5504095597085021,0.24113727047469607,0.060132114772691175,0.9697259850610742,1.0666046814478904,0.29935336592663725,0.9693132484423954,1.0640496284143435,0.29930884321465406,1.0311267815995961,3.7664370161946863,0.021855701226741076
1933,22519,1565110124623,2019-08-06 16:48:44.623,0.7587890625,-0.9413604736328124,-0.148101806640625,0.32859039306640625,-0.7157936096191406,0.13101959228515625,0.40223987723416316,0.44014140207199215,0.49967097507432745,1.2181356770976042,0.9445400710048717,0.5154113797813114,1.2090989962314176,0.8612266869139047,0.4400935676662029,0.9172773421742022,2.630615327740088,0.8176777842454612
1943,22529,1565110125625,2019-08-06 16:48:45.625,0.0487518310546875,-0.5733184814453125,0.3277740478515625,0.017520904541015625,-0.8098983764648438,0.06758880615234375,0.3501066232397055,0.41512994509821094,0.17615015935912842,0.6621983453942952,0.879806302410038,0.41825634476136886,0.5753875408782709,0.8576081274973405,0.43501923507204016,0.3689518712926656,3.140740134753287,0.11135962279513478
1953,22539,1565110126628,2019-08-06 16:48:46.628,0.4338226318359375,-0.889892578125,-0.0315704345703125,0.17856979370117188,-1.1359443664550781,0.040111541748046875,0.3750776786153244,0.20795252837474978,0.25153777980597647,0.9905087424318763,1.2179875049346145,0.18536892511976266,0.9900054931640625,1.198874808276652,0.17474403479685505,0.5495984798762947,5.291211176896468,0.1962495071347803
1963,22549,1565110127630,2019-08-06 16:48:47.630,0.395751953125,-1.1684722900390625,0.29266357421875,0.3083763122558594,-1.1046524047851562,-0.00913238525390625,0.321656274854296,0.16136601195033895,0.2210269799986678,1.2679113015766825,1.1961276381680124,0.1569754340403449,1.233672201596268,1.1815843768851324,0.1475920385547062,0.6907720773015171,4.9591447110287845,0.14689237950369716
1973,22559,1565110128632,2019-08-06 16:48:48.632,0.5359344482421875,-0.965240478515625,-0.1291656494140625,0.3128204345703125,-1.030975341796875,-0.133453369140625,0.35802157330154577,0.27925894914345073,0.11201991727757876,1.111574864400184,1.1195964753518197,0.3447035749014559,1.1040447971788694,1.1058531709449193,0.35114916053537754,0.7759648379869759,4.4855973036028445,0.10888459254056215
1983,22569,1565110129634,2019-08-06 16:48:49.634,0.1254119873046875,-0.9973602294921876,0.031402587890625,0.39034271240234375,-0.8952178955078125,-0.209228515625,0.5221968553084552,0.33429988009100814,0.33760457136167105,1.0057045870724906,1.0810239579629533,0.5199530705992749,1.0052142030096969,1.0394675112761216,0.46421874255808937,1.4275383995845914,3.5409295512363315,0.5170368268154562
1993,22579,1565110130637,2019-08-06 16:48:50.637,0.1869049072265625,-0.9410400390625,0.1677703857421875,0.21196746826171875,-0.9414482116699219,0.21984481811523438,0.05624255314846892,0.0393206636024782,0.05925105664599184,0.9739798261751647,0.9917678566660453,0.053519164259650275,0.9594215963090061,0.9661345435792457,0.042754977703184475,0.18921050475910306,3.5499372847843915,0.20385903934948146
2003,22589,1565110131639,2019-08-06 16:48:51.639,0.1924591064453125,-0.935638427734375,0.19879150390625,0.17239761352539062,-0.9647865295410156,0.13654327392578125,0.260981407563716,0.21715667454077545,0.44177050395517015,0.9756935159835234,1.094361866479263,0.138430615595969,0.9552276038238119,1.0041277577727952,0.22719350958126133,0.3232176338788122,3.8647232542280108,0.6600597971118987
2013,22599,1565110132641,2019-08-06 16:48:52.641,0.6658782958984375,-0.719635009765625,0.096710205078125,0.24184799194335938,-0.759490966796875,0.18073272705078125,0.3226773808949116,0.19042637977009963,0.22753484852344608,0.9852011550923148,0.8829353173903048,0.20823953497446793,0.9804429877504242,0.8411941211135922,0.209750976627621,0.5463238812517375,2.4160927329212427,0.28597359638661146
2023,22609,1565110133644,2019-08-06 16:48:53.644,0.043853759765625,-0.6124114990234375,0.05352783203125,0.09330368041992188,-1.0634422302246094,0.002132415771484375,0.4098828769699962,0.5529731993563544,0.11873833974926283,0.6163085470636284,1.126015789796676,0.5628730302713024,0.6139796384097073,1.1221568987386568,0.5606143623418129,0.5388342256192118,5.4409755857195705,0.04231456876732409
2033,22619,1565110134646,2019-08-06 16:48:54.646,-0.46649169921875,-2.0092010498046875,-0.439666748046875,0.1695404052734375,-1.2174301147460938,-0.1869049072265625,0.43047716936040514,0.5351444045696863,0.21665398117080922,2.10898321788353,1.3076057138062624,0.5476648377216609,2.0626447498239378,1.2864809250903821,0.5286643018042815,0.6709075761027634,6.78768293838948,0.2805506200529635
2043,22629,1565110135648,2019-08-06 16:48:55.648,0.3161468505859375,-1.0490875244140625,0.2668609619140625,0.3421630859375,-0.9492721557617185,0.07269668579101562,0.4452690670097796,0.07265174817167114,0.13779747409189189,1.127718155396255,1.0827879885403697,0.15468852528516477,1.0956885803076681,1.0739377956994804,0.15278711971033326,1.0630959356203677,3.620305332355201,0.07810366409830749
2053,22639,1565110136651,2019-08-06 16:48:56.651,-0.223419189453125,-0.9135894775390624,-0.1902313232421875,0.011592864990234375,-1.2214317321777342,-0.1277923583984375,0.7656971590078674,0.798646025449911,0.5184134369085006,0.9595570978469504,1.5141556198905812,0.6686838766247161,0.9405114925858101,1.4134962182250532,0.741308772296311,1.7594139960128814,7.8810883273836225,0.8715810221619904
2063,22649,1565110137653,2019-08-06 16:48:57.653,-0.61749267578125,-0.56585693359375,-0.650238037109375,0.13465499877929688,-1.283966064453125,0.14643096923828125,1.0448121105588382,1.0857292159650003,0.7496083504309683,1.0603305045331208,1.6096574879860672,1.2761454150895777,0.8375507590227649,1.499411488805859,1.2227271258288637,3.3474249138962477,10.130699209868908,1.7715061521157622
2073,22659,1565110138655,2019-08-06 16:48:58.655,1.785186767578125,-2.7264404296875,1.058868408203125,0.48259735107421875,-1.1413040161132812,0.3289527893066406,0.8825599598341993,1.1116428219145869,0.49387706611800375,3.42659765914547,1.3468858784507776,1.4252558743249009,3.258890794698496,1.2995491920625517,1.3454334332758364,3.268337061163038,8.917548719327897,1.164583419682458
2083,22669,1565110139657,2019-08-06 16:48:59.657,0.0342864990234375,-0.71337890625,-0.0988616943359375,0.15984725952148438,-1.0784149169921875,0.056304931640625,0.19227355969810914,0.31691219014171473,0.21626238584133303,0.7210122485122585,1.1200303079124294,0.3169882067508369,0.7142023718090906,1.1034031870466012,0.31428889024324846,0.213111950783059,4.953214941546321,0.15298923989757895
2093,22679,1565110140660,2019-08-06 16:49:00.660,0.2872772216796875,-1.1687164306640625,0.126983642578125,0.29937744140625,-1.0772209167480469,-0.17404556274414062,0.23662365183731476,0.19685979105681378,0.2502448683239658,1.2101864083200389,1.1685994269901698,0.20888357555126214,1.203505836047398,1.137163506136386,0.19304339295221148,0.5264796675182879,4.757880945922807,0.3090349140111357
2103,22689,1565110141662,2019-08-06 16:49:01.662,0.67620849609375,-0.943023681640625,-0.564056396484375,0.38924407958984375,-1.0763130187988281,-0.26239013671875,0.5394695903426531,0.39068004009289825,0.21372369883680972,1.2902368824132058,1.2472970520162252,0.5034036549562362,1.1604100974760647,1.203483524726452,0.5090275999290947,1.4791261306963859,5.091691538924351,0.41242779372259974
2113,22699,1565110142664,2019-08-06 16:49:02.664,-0.0498199462890625,-0.9287261962890624,-0.116943359375,0.031528472900390625,-1.134620666503906,-0.10298919677734375,0.6967499702839042,0.5972105000312382,0.3565601578646195,0.9373847257256251,1.357703583301658,0.49335300744308314,0.9300614897531212,1.3124522253654,0.5130535182262438,1.4603577416855842,6.219437371473759,0.42383253714069724
2123,22709,1565110143667,2019-08-06 16:49:03.667,-0.438079833984375,-0.7707977294921875,-0.4583892822265625,0.0010643005371094028,-1.3414382934570312,0.5631980895996094,0.6308131409384884,1.1984836841317592,1.231232934283695,0.9980800643206297,1.7144074298922807,1.5011658820747755,0.8865907064334078,1.4762688200671485,1.1522757012215037,1.1937801872845741,11.506916204001755,5.816571967909113
2133,22719,1565110144669,2019-08-06 16:49:04.669,-0.0648040771484375,0.321746826171875,0.3370361328125,0.07379150390625,-0.3708229064941405,0.13838958740234375,0.24026872904857033,0.5075437392977359,0.24824935006478943,0.4704401591998078,0.6259114889713279,0.2659809187504611,0.3282081482333054,0.5635896984319347,0.2870975396274896,0.19496793067082763,1.3228404538240284,0.2614899310283363
2143,22729,1565110145671,2019-08-06 16:49:05.671,-0.1937408447265625,-0.269256591796875,-0.0220947265625,0.031032562255859375,-0.9285316467285155,0.04344940185546875,0.30809180601082486,0.5300364427767168,0.1255262848593879,0.332449701584018,0.9800945926544707,0.5140019568216453,0.3317146773078197,0.9739587016250911,0.5117719285347153,0.28861376247368753,4.291499967919663,0.054821946658194065
2153,22739,1565110146674,2019-08-06 16:49:06.674,0.0701446533203125,-1.374725341796875,0.5563201904296875,0.25592041015625,-1.2650299072265625,0.0037078857421875,0.2597007688427296,0.1625334032317694,0.4622350609696926,1.4846825223082831,1.374718970196563,0.09380518806203833,1.3765137259642424,1.3152205120349476,0.09228307618353972,0.46431449335068464,6.480453986208886,0.6410387484356761
2163,22749,1565110147676,2019-08-06 16:49:07.676,0.4300689697265625,-0.87493896484375,0.0848236083984375,0.31268310546875,-0.9174118041992186,-0.00327301025390625,0.3870503393974925,0.07955701859042691,0.3308106605416972,0.9786074572908441,1.0628567239528528,0.1091859151236587,0.9749243616422352,1.0204979882397232,0.14190119686767882,0.8405067934654653,3.385565631557256,0.3283499297685921
2173,22759,1565110148678,2019-08-06 16:49:08.678,0.5535430908203125,-1.05078125,-0.1468505859375,0.12474441528320312,-0.9370079040527343,-0.073577880859375,0.33394296251222627,0.1843468830754889,0.07293476968508568,1.1967106096866753,0.9880094021719158,0.21882100532438986,1.1876662783570422,0.9839065220031626,0.214784214176633,0.396798383211717,3.6138865689281374,0.037613260094076395
2183,22769,1565110149680,2019-08-06 16:49:09.680,-0.2267303466796875,-0.85369873046875,-0.3495635986328125,-0.10274124145507812,-0.878437042236328,-0.3210792541503906,0.6657878523043136,0.48263321997697556,0.14324398941677682,0.9499488838872168,1.1162166579733277,0.464621720157084,0.8832939332461458,1.0474980662505127,0.5061112105009824,1.3720434436108917,3.785411023767665,0.4739240712951869
2193,22779,1565110150683,2019-08-06 16:49:10.683,-0.5751800537109375,-0.62701416015625,-0.58514404296875,-0.08676910400390625,-1.1900863647460938,0.1276092529296875,0.619181352435572,0.9358344937126846,0.55901941923337,1.03265308901159,1.4221220715067662,0.8917721768558143,0.8508694677936002,1.3348466373943397,0.8842305112137919,1.1802721512503922,8.292580821085721,1.002644618973136
